0x6F75ADBA, originpos
0xB7C36CBE, scaled
0x6BF7473F, normalized
0x8FD385A1, spawn
0xD7B4FA63, playerlinkto
0x4117F7EE, enableweapons
0x8F725B5F, sprintbuttonpressed
0x95B18032, anglestoforward
0x1549A7CF, wait_keys
0xFFDCF21E, str_key
0x7A6F3E41, n_key
0x51DF248C, keypressed
0xA822BBDE, 9fc4acf0-c144-4e0d-aec8-c48db0cc5bf3
0xC3A8C4B7, intpayload
0xF8DDE7B7, response
0x7F7201FA, menu
0xC8E94FF4, zm_hero_weapon
0x2264D131, hero_give_weapon
0x3B3C3E02, hero_weapon
0xBB1A4DBE, map_restart
0xE156B45F, zm_bgb_perkaholic
0xE4576B70, activation
0x53E0F7A2, enableinvulnerability
0xC4C47E56, disableinvulnerability
0x976A7D25, offhand
0x9362DFB2, getcurrentweapon
0xF79EC25C, getcurrentoffhand
0x43DA1FEA, setweaponammoclip
0x3C60C590, givemaxammo
0x93E1FDD3, gadgetisactive
0xF1D85F14, quest_name
0xB928446D, step_name
0x2DBB3CEA, setup_func
0x30B5B214, cleanup_func
0xA6C07BA6, 110980d9-10dd-40bb-888d-0931b2e1645f
0x73BF4E8, c9c21e15-8ffa-4e37-8277-1e17f86373d1
0xA68DB0D1, 6858f6fa-e229-4abf-a86a-fbb1602df6fa
0xC89E294, 91eb7286-5104-447c-9f4d-94d501b54f26
0x46850754, step
0x5688B34F, ee_step
0x10F8BB52, ee
0xEC84950B, _ee
0xA6BB410F, steps
0xC571857E, name
0x3DEC8F8, 3d2f9a0c-3fab-440e-9809-a18d8a1c3f28
0xE5A4B54E, a3b4ac76-2b40-413e-bec4-ef5bd138480f
0xEC8F09C1, a07bd767-79b9-4387-b724-f62962825fbd
0x51C0681D, 926f1908-e886-4ce0-b040-1d0735014429
0xDA104CF, tolower
0xB63881AD, 04274781-05d2-446c-8744-ce2ec22024ef
0x57CF4665, db51a63d-7abc-424e-bd49-b871ea41d673
0xB46F35B9, 60a2828c-5321-4819-bedd-63ba1c285d98
0x17D45E82, 19ff4831-4ab0-4d78-b89a-1f925f203bae
0x34E5956A, a5bb8c47-6ea7-4830-842d-ef4ca633e5d1
0x563A1F26, characterindex
0xA1EA871A, 19c92e2d-8320-455f-b100-be26d9220f09
0xF8C2BFE5, 51ef3bc0-e561-49d0-b619-8a4d2427da63
0xF899A9A5, 6dcd9ac5-1aec-4c05-88f7-dc4b9d78652e
0x12017BCC, 1eb6d69a-4856-4430-95a3-87f25fd84341
0x65D880EC, bb025603-39d0-4e62-82e0-40cf17de21b1
0x5F41C401, a_s_crafting
0x2433EC9B, 32f07cbd-479a-4908-a7f8-056bb10dce07
0xD06CF88E, 3c2088d6-ba94-4b7e-bdc4-44ea2288bbfe
0x5E64D8EC, b50a9386-bd74-4e39-ae6c-11c27b859ef8
0xCE36E5B2, 27e75246-2c90-430c-b394-838677c067da
0x129E50C9, j
0x6645C992, s_blueprint
0x707469B3, s_crafting
0x43A0C039, 3d25883f-2216-4845-98dd-746f1b530732
0x21B836A8, 439cb964-24f4-4da7-9658-ee94acb2280d
0xEA5A01C3, a36c9f27-5925-4c39-8be5-918a1b284196
0x23A3A6B7, 73d128fc-a2a1-4f84-946b-90c5f46caf0c
0x2E1F34DD, e_item
0x9C95AD05, w_item
0x58D9E0D3, a_e_items
0x4581E5EA, getitemarray
0x499AA5E, item
0x52A84C7A, craftitem
0xCF4E3354, player_pick_up
0x93829F86, zm_items
0x40522378, script
0xFEC202E8, craftfoundry
0x4ADC3B2F, blueprints
0x7D05C5E5, blueprint
0x6F1D1848, unregister_unitrigger
0x6DCCF508, reset_table
0xA1D9B01D, zm_crafting
0x23AA945D, 693bd704-60f9-4005-a106-9d0f1e04880e
0xFBBAB76D, zombie_debris
0x13DC2EDC, zombie_airlock_doors
0x73CFDB84, zombie_doors
0xBB45D1CA, 6d479e9a-a462-4c0b-b647-bc9ebe736380
0x7B9D1586, 6b71c222-8614-442a-aded-6470c2f493ba
0xA389683, 95459ad5-bced-4275-a292-1af578a9204b
0xB6DA59FF, 1ee413aa-5972-4e19-98ca-9f03e423ad81
0xAED02A3, trig
0x21B4ED6, power_trigs
0xD6327B8E, script_int
0x2A280B66, has_been_opened
0xC1301346, power_door_ignore_flag_wait
0x86AF87CC, add_scene_func
0xC50486BA, target_round
0xD2B29ED6, zombie_total
0xD45F187E, ai_calculate_health
0x3065A0F8, zombie_health
0xE7B7E821, set_round_number
0xA28ACFF3, zm_round_logic
0x6A56E517, b_notify
0x4D34BDB6, n_old_remaining
0x9D313D3B, n_old_count
0x925B0133, 637e3d29-38e4-4f6d-90ca-2b3ee68dfb44
0x6B9CFF24, 6e4c6b01-6abb-4238-8feb-40568887073d
0xE2E152F1, b3a33cc2-e602-4cff-b5f1-20d9f8b605a9
0x5537B98F, 36f92fa0-9793-4780-835d-343e8d6da5de
0x9554B37F, n_count
0x79554EBC, a_ai_zombies
